m167_GvpN,m165_GvpJ,m166_GvpK,m163_GvpF,m164_GvpG,m168_GvpV,m169_GvpW,avg_chap_ratio,m567_GvpA,fmol_1x,combo_name,component_1,concentration(nM).1,component_2,concentration(nM).2,component_3,concentration(nM).3,component_4,concentration(nM).4,component_5,concentration(nM).5,component_6,concentration(nM).6,component_7,concentration(nM).7,component_8,concentration(nM).8,component_9,concentration(nM).9,neg_flag,fmol_A,fmol_avg_chap,A_chap_ratio,well_id,Plate
0.25,0.25,1.0,1.0,0.25,1.0,0.25,0.5714285714285714,12,50,50fmol_12xA_0.25xN_0.25xJ_1xK_1xF_0.25xG_1xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.8333333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.8333333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,5.4619453672413485,0,600,28.57142857142857,21.0,O18,Plate 2
0.25,1.0,0.25,0.25,1.0,0.25,0.25,0.4642857142857143,12,50,50fmol_12xA_0.25xN_1xJ_0.25xK_0.25xF_1xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.8333333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,6.579545888462492,0,600,23.214285714285715,25.846153846153847,O20,Plate 2
0.25,1.0,0.25,1.0,0.25,0.25,1.0,0.5714285714285714,12,50,50fmol_12xA_0.25xN_1xJ_0.25xK_1xF_0.25xG_0.25xV_1xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.8333333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.8333333333333334,m567_GvpA,10.0,puc19,5.3207037440097755,0,600,28.57142857142857,21.0,O22,Plate 2
0.25,1.0,0.25,1.0,0.25,1.0,0.25,0.5714285714285714,12,50,50fmol_12xA_0.25xN_1xJ_0.25xK_1xF_0.25xG_1xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.8333333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.8333333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,5.397025411917448,0,600,28.57142857142857,21.0,O24,Plate 2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50,50fmol_0xA_0xN_0xJ_0xK_0xF_0xG_0xV_0xW_,m167_GvpN_50fmol,0.0,m165_GvpJ_50fmol,0.0,m166_GvpK_50fmol,0.0,m163_GvpF_50fmol,0.0,m164_GvpG_50fmol,0.0,m168_GvpV_50fmol,0.0,m169_GvpW_50fmol,0.0,m567_GvpA,0.0,puc19,28.638524543215535,0,0,0.0,,E16,Plate 2
1.0,0.25,0.25,0.25,1.0,0.25,0.25,0.4642857142857143,12,50,50fmol_12xA_1xN_0.25xJ_0.25xK_0.25xF_1xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.8333333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.8333333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,6.51881431735304,0,600,23.214285714285715,25.846153846153847,B1,Plate 3
1.0,0.25,0.25,1.0,0.25,0.25,0.25,0.4642857142857143,12,50,50fmol_12xA_1xN_0.25xJ_0.25xK_1xF_0.25xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.8333333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.8333333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,6.435279321076045,0,600,23.214285714285715,25.846153846153847,B3,Plate 3
1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.35714285714285715,12,50,50fmol_12xA_1xN_0.25xJ_0.25xK_0.25xF_0.25xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.8333333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,7.623849685930848,0,600,17.857142857142858,33.6,B5,Plate 3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12,50,50fmol_12xA_1xN_1xJ_1xK_1xF_1xG_1xV_1xW_,m167_GvpN_50fmol,0.8333333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.8333333333333334,m164_GvpG_50fmol,0.8333333333333334,m168_GvpV_50fmol,0.8333333333333334,m169_GvpW_50fmol,0.8333333333333334,m567_GvpA,10.0,puc19,0.7395421654543038,0,600,50.0,12.0,B7,Plate 3
1.0,0.25,0.25,0.25,0.25,1.0,1.0,0.5714285714285714,12,50,50fmol_12xA_1xN_0.25xJ_0.25xK_0.25xF_0.25xG_1xV_1xW_,m167_GvpN_50fmol,0.8333333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.8333333333333334,m169_GvpW_50fmol,0.8333333333333334,m567_GvpA,10.0,puc19,5.349557057487067,0,600,28.57142857142857,21.0,B9,Plate 3
1.0,0.25,0.25,1.0,1.0,0.25,0.25,0.5714285714285714,12,50,50fmol_12xA_1xN_0.25xJ_0.25xK_1xF_1xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.8333333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.8333333333333334,m164_GvpG_50fmol,0.8333333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,5.330243952498233,0,600,28.57142857142857,21.0,B11,Plate 3
0.25,1.0,1.0,1.0,0.25,0.25,0.25,0.5714285714285714,12,50,50fmol_12xA_0.25xN_1xJ_1xK_1xF_0.25xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.8333333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,5.370266290547378,0,600,28.57142857142857,21.0,B13,Plate 3
1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.35714285714285715,12,50,50fmol_12xA_1xN_0.25xJ_0.25xK_0.25xF_0.25xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.8333333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,7.623849685930848,0,600,17.857142857142858,33.6,B15,Plate 3
1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.35714285714285715,12,50,50fmol_12xA_1xN_0.25xJ_0.25xK_0.25xF_0.25xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.8333333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,7.623849685930848,0,600,17.857142857142858,33.6,B17,Plate 3
0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,12,50,50fmol_12xA_0.25xN_0.25xJ_0.25xK_0.25xF_0.25xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,8.87524581400233,0,600,12.5,48.0,B19,Plate 3
1.0,0.25,0.25,1.0,1.0,0.25,0.25,0.5714285714285714,12,50,50fmol_12xA_1xN_0.25xJ_0.25xK_1xF_1xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.8333333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.8333333333333334,m164_GvpG_50fmol,0.8333333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,5.330243952498233,0,600,28.57142857142857,21.0,B21,Plate 3
1.0,0.25,0.25,0.25,0.25,0.25,1.0,0.4642857142857143,12,50,50fmol_12xA_1xN_0.25xJ_0.25xK_0.25xF_0.25xG_0.25xV_1xW_,m167_GvpN_50fmol,0.8333333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.8333333333333334,m567_GvpA,10.0,puc19,6.448542537755121,0,600,23.214285714285715,25.846153846153847,B23,Plate 3
1.0,0.25,0.25,0.25,0.25,1.0,1.0,0.5714285714285714,12,50,50fmol_12xA_1xN_0.25xJ_0.25xK_0.25xF_0.25xG_1xV_1xW_,m167_GvpN_50fmol,0.8333333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.8333333333333334,m169_GvpW_50fmol,0.8333333333333334,m567_GvpA,10.0,puc19,5.349557057487067,0,600,28.57142857142857,21.0,D1,Plate 3
1.0,0.25,0.25,1.0,2.0,0.0,1.0,0.7857142857142857,12,50,50fmol_12xA_1xN_0.25xJ_0.25xK_1xF_2xG_0xV_1xW_,m167_GvpN_50fmol,0.8333333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.8333333333333334,m164_GvpG_50fmol,1.6666666666666667,m168_GvpV_50fmol,0.0,m169_GvpW_50fmol,0.8333333333333334,m567_GvpA,10.0,puc19,3.047884806308114,0,600,39.285714285714285,15.272727272727273,D3,Plate 3
0.5,1.5,0.125,1.5,1.5,0.0,1.0,0.875,12,50,50fmol_12xA_0.5xN_1.5xJ_0.125xK_1.5xF_1.5xG_0xV_1xW_,m167_GvpN_50fmol,0.4166666666666667,m165_GvpJ_50fmol,1.25,m166_GvpK_50fmol,0.10416666666666667,m163_GvpF_50fmol,1.25,m164_GvpG_50fmol,1.25,m168_GvpV_50fmol,0.0,m169_GvpW_50fmol,0.8333333333333334,m567_GvpA,10.0,puc19,2.029642066174087,0,600,43.75,13.714285714285714,D5,Plate 3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50,50fmol_0xA_0xN_0xJ_0xK_0xF_0xG_0xV_0xW_,m167_GvpN_50fmol,0.0,m165_GvpJ_50fmol,0.0,m166_GvpK_50fmol,0.0,m163_GvpF_50fmol,0.0,m164_GvpG_50fmol,0.0,m168_GvpV_50fmol,0.0,m169_GvpW_50fmol,0.0,m567_GvpA,0.0,puc19,28.638524543215535,0,0,0.0,,D7,Plate 3
1.0,0.25,1.0,0.25,1.0,0.25,0.25,0.5714285714285714,12,50,50fmol_12xA_1xN_0.25xJ_1xK_0.25xF_1xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.8333333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.8333333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,5.3930697157149154,0,600,28.57142857142857,21.0,D9,Plate 3
1.0,0.25,0.25,0.25,0.25,1.0,0.25,0.4642857142857143,12,50,50fmol_12xA_1xN_0.25xJ_0.25xK_0.25xF_0.25xG_1xV_0.25xW_,m167_GvpN_50fmol,0.8333333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.8333333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,6.5248642056627935,0,600,23.214285714285715,25.846153846153847,D11,Plate 3
1.0,0.25,0.25,1.0,0.25,1.0,0.25,0.5714285714285714,12,50,50fmol_12xA_1xN_0.25xJ_0.25xK_1xF_0.25xG_1xV_0.25xW_,m167_GvpN_50fmol,0.8333333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.8333333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.8333333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,5.336293840807991,0,600,28.57142857142857,21.0,D13,Plate 3
1.0,0.25,1.0,0.25,0.25,1.0,0.25,0.5714285714285714,12,50,50fmol_12xA_1xN_0.25xJ_1xK_0.25xF_0.25xG_1xV_0.25xW_,m167_GvpN_50fmol,0.8333333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.8333333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,5.399119604024669,0,600,28.57142857142857,21.0,D15,Plate 3
1.0,0.25,1.0,0.25,0.25,0.25,0.25,0.4642857142857143,12,50,50fmol_12xA_1xN_0.25xJ_1xK_0.25xF_0.25xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.8333333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,6.498105084292724,0,600,23.214285714285715,25.846153846153847,D17,Plate 3
1.0,0.25,0.25,0.25,0.25,1.0,1.0,0.5714285714285714,12,50,50fmol_12xA_1xN_0.25xJ_0.25xK_0.25xF_0.25xG_1xV_1xW_,m167_GvpN_50fmol,0.8333333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.8333333333333334,m169_GvpW_50fmol,0.8333333333333334,m567_GvpA,10.0,puc19,5.349557057487067,0,600,28.57142857142857,21.0,D19,Plate 3
0.25,1.0,1.0,1.0,0.25,0.25,0.25,0.5714285714285714,12,50,50fmol_12xA_0.25xN_1xJ_1xK_1xF_0.25xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.8333333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,5.370266290547378,0,600,28.57142857142857,21.0,D21,Plate 3
1.0,0.25,0.25,1.0,2.0,0.0,1.0,0.7857142857142857,12,50,50fmol_12xA_1xN_0.25xJ_0.25xK_1xF_2xG_0xV_1xW_,m167_GvpN_50fmol,0.8333333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.8333333333333334,m164_GvpG_50fmol,1.6666666666666667,m168_GvpV_50fmol,0.0,m169_GvpW_50fmol,0.8333333333333334,m567_GvpA,10.0,puc19,3.047884806308114,0,600,39.285714285714285,15.272727272727273,D23,Plate 3
1.0,0.25,0.25,0.25,1.0,0.25,1.0,0.5714285714285714,12,50,50fmol_12xA_1xN_0.25xJ_0.25xK_0.25xF_1xG_0.25xV_1xW_,m167_GvpN_50fmol,0.8333333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.8333333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.8333333333333334,m567_GvpA,10.0,puc19,5.343507169177314,0,600,28.57142857142857,21.0,F1,Plate 3
1.0,0.25,1.0,0.25,1.0,0.25,0.25,0.5714285714285714,12,50,50fmol_12xA_1xN_0.25xJ_1xK_0.25xF_1xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.8333333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.8333333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,5.3930697157149154,0,600,28.57142857142857,21.0,F3,Plate 3
1.0,0.25,0.25,1.0,2.0,0.0,1.0,0.7857142857142857,12,50,50fmol_12xA_1xN_0.25xJ_0.25xK_1xF_2xG_0xV_1xW_,m167_GvpN_50fmol,0.8333333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.8333333333333334,m164_GvpG_50fmol,1.6666666666666667,m168_GvpV_50fmol,0.0,m169_GvpW_50fmol,0.8333333333333334,m567_GvpA,10.0,puc19,3.047884806308114,0,600,39.285714285714285,15.272727272727273,F5,Plate 3
1.0,0.25,1.0,0.25,1.0,0.25,0.25,0.5714285714285714,12,50,50fmol_12xA_1xN_0.25xJ_1xK_0.25xF_1xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.8333333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.8333333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,5.3930697157149154,0,600,28.57142857142857,21.0,F7,Plate 3
1.0,0.25,0.25,1.0,0.25,0.25,0.25,0.4642857142857143,12,50,50fmol_12xA_1xN_0.25xJ_0.25xK_1xF_0.25xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.8333333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.8333333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,6.435279321076045,0,600,23.214285714285715,25.846153846153847,F9,Plate 3
1.0,0.25,0.25,1.0,0.25,1.0,0.25,0.5714285714285714,12,50,50fmol_12xA_1xN_0.25xJ_0.25xK_1xF_0.25xG_1xV_0.25xW_,m167_GvpN_50fmol,0.8333333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.8333333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.8333333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,5.336293840807991,0,600,28.57142857142857,21.0,F11,Plate 3
1.0,0.25,1.0,0.25,0.25,0.25,1.0,0.5714285714285714,12,50,50fmol_12xA_1xN_0.25xJ_1xK_0.25xF_0.25xG_0.25xV_1xW_,m167_GvpN_50fmol,0.8333333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.8333333333333334,m567_GvpA,10.0,puc19,5.322797936117002,0,600,28.57142857142857,21.0,F13,Plate 3
0.25,1.0,1.0,1.0,0.25,0.25,0.25,0.5714285714285714,12,50,50fmol_12xA_0.25xN_1xJ_1xK_1xF_0.25xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.8333333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,5.370266290547378,0,600,28.57142857142857,21.0,F17,Plate 3
1.0,0.25,1.0,0.25,0.25,1.0,0.25,0.5714285714285714,12,50,50fmol_12xA_1xN_0.25xJ_1xK_0.25xF_0.25xG_1xV_0.25xW_,m167_GvpN_50fmol,0.8333333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.8333333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,5.399119604024669,0,600,28.57142857142857,21.0,F19,Plate 3
1.0,0.25,0.25,1.0,0.25,0.25,1.0,0.5714285714285714,12,50,50fmol_12xA_1xN_0.25xJ_0.25xK_1xF_0.25xG_0.25xV_1xW_,m167_GvpN_50fmol,0.8333333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.8333333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.8333333333333334,m567_GvpA,10.0,puc19,5.259972172900319,0,600,28.57142857142857,21.0,F21,Plate 3
0.25,1.0,1.0,0.25,1.0,0.25,0.25,0.5714285714285714,12,50,50fmol_12xA_0.25xN_1xJ_1xK_0.25xF_1xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.8333333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.8333333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,5.453801286824373,0,600,28.57142857142857,21.0,F23,Plate 3
1.0,0.25,0.25,0.25,1.0,1.0,0.25,0.5714285714285714,12,50,50fmol_12xA_1xN_0.25xJ_0.25xK_0.25xF_1xG_1xV_0.25xW_,m167_GvpN_50fmol,0.8333333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.8333333333333334,m168_GvpV_50fmol,0.8333333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,5.419828837084981,0,600,28.57142857142857,21.0,H1,Plate 3
1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.35714285714285715,12,50,50fmol_12xA_1xN_0.25xJ_0.25xK_0.25xF_0.25xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.8333333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,7.623849685930848,0,600,17.857142857142858,33.6,H3,Plate 3
0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,12,50,50fmol_12xA_0.25xN_0.25xJ_0.25xK_0.25xF_0.25xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.20833333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,8.87524581400233,0,600,12.5,48.0,H5,Plate 3
1.0,0.25,0.25,0.25,0.25,1.0,0.25,0.4642857142857143,12,50,50fmol_12xA_1xN_0.25xJ_0.25xK_0.25xF_0.25xG_1xV_0.25xW_,m167_GvpN_50fmol,0.8333333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.8333333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,6.5248642056627935,0,600,23.214285714285715,25.846153846153847,H7,Plate 3
1.0,0.25,0.25,1.0,0.25,0.25,0.25,0.4642857142857143,12,50,50fmol_12xA_1xN_0.25xJ_0.25xK_1xF_0.25xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.8333333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.8333333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,6.435279321076045,0,600,23.214285714285715,25.846153846153847,H9,Plate 3
1.0,0.25,1.0,0.25,0.25,1.0,0.25,0.5714285714285714,12,50,50fmol_12xA_1xN_0.25xJ_1xK_0.25xF_0.25xG_1xV_0.25xW_,m167_GvpN_50fmol,0.8333333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.8333333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.20833333333333334,m168_GvpV_50fmol,0.8333333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,5.399119604024669,0,600,28.57142857142857,21.0,H11,Plate 3
1.0,0.25,0.25,0.25,1.0,0.25,0.25,0.4642857142857143,12,50,50fmol_12xA_1xN_0.25xJ_0.25xK_0.25xF_1xG_0.25xV_0.25xW_,m167_GvpN_50fmol,0.8333333333333334,m165_GvpJ_50fmol,0.20833333333333334,m166_GvpK_50fmol,0.20833333333333334,m163_GvpF_50fmol,0.20833333333333334,m164_GvpG_50fmol,0.8333333333333334,m168_GvpV_50fmol,0.20833333333333334,m169_GvpW_50fmol,0.20833333333333334,m567_GvpA,10.0,puc19,6.51881431735304,0,600,23.214285714285715,25.846153846153847,H13,Plate 3
