well,ingredient1,concentration1,unit1,ingredient2,...
E10,puc19,5.9938633333333335,concentration,wt_GvpW,1.7479466666666668,concentration,NN449_GvpN,1.755013333333333,concentration,wt_GvpK,1.7375333333333334,concentration,NN457_GvpJ,1.7560833333333334,concentration,NN410_GvpG,1.7545333333333333,concentration,NN458_GvpF,1.76076,concentration,NN400_GvpA,5.823113333333333,concentration,water,0.19833333333333333,fraction
E11,puc19,23.703005,concentration,wt_GvpW,0.13655833333333334,concentration,NN449_GvpN,0.1396033333333333,concentration,wt_GvpK,0.0778,concentration,NN457_GvpJ,0.13508333333333333,concentration,NN410_GvpG,0.1535216666666667,concentration,NN458_GvpF,0.15768000000000001,concentration,NN400_GvpA,5.823113333333333,concentration,water,0.7533333333333333,fraction
E12,puc19,21.795866666666665,concentration,wt_GvpW,0.13655833333333334,concentration,NN449_GvpN,0.1396033333333333,concentration,wt_GvpK,1.167,concentration,NN457_GvpJ,0.13508333333333333,concentration,NN410_GvpG,0.1535216666666667,concentration,NN458_GvpF,0.15768000000000001,concentration,NN400_GvpA,5.823113333333333,concentration,water,0.695,fraction
E2,puc19,21.795866666666665,concentration,wt_GvpW,0.13655833333333334,concentration,NN449_GvpN,0.5783566666666667,concentration,wt_GvpK,0.1556,concentration,NN457_GvpJ,0.13508333333333333,concentration,NN410_GvpG,0.1535216666666667,concentration,NN458_GvpF,0.57816,concentration,NN400_GvpA,5.823113333333333,concentration,water,0.6966666666666667,fraction
E3,puc19,22.068315,concentration,wt_GvpW,0.13655833333333334,concentration,NN449_GvpN,0.5783566666666667,concentration,wt_GvpK,0.1556,concentration,NN457_GvpJ,0.5943666666666667,concentration,NN410_GvpG,0.1535216666666667,concentration,NN458_GvpF,0.15768000000000001,concentration,NN400_GvpA,5.823113333333333,concentration,water,0.6933333333333334,fraction
E4,puc19,21.25097,concentration,wt_GvpW,0.13655833333333334,concentration,NN449_GvpN,0.1396033333333333,concentration,wt_GvpK,0.5705333333333333,concentration,NN457_GvpJ,0.13508333333333333,concentration,NN410_GvpG,0.5921550000000001,concentration,NN458_GvpF,0.57816,concentration,NN400_GvpA,5.823113333333333,concentration,water,0.6766666666666666,fraction
E5,puc19,21.25097,concentration,wt_GvpW,0.5735450000000001,concentration,NN449_GvpN,0.1396033333333333,concentration,wt_GvpK,0.5705333333333333,concentration,NN457_GvpJ,0.13508333333333333,concentration,NN410_GvpG,0.1535216666666667,concentration,NN458_GvpF,0.57816,concentration,NN400_GvpA,5.823113333333333,concentration,water,0.6833333333333333,fraction
E6,puc19,21.25097,concentration,wt_GvpW,0.5735450000000001,concentration,NN449_GvpN,0.1396033333333333,concentration,wt_GvpK,0.5705333333333333,concentration,NN457_GvpJ,0.13508333333333333,concentration,NN410_GvpG,0.5921550000000001,concentration,NN458_GvpF,0.15768000000000001,concentration,NN400_GvpA,5.823113333333333,concentration,water,0.6766666666666666,fraction
E7,puc19,20.706073333333332,concentration,wt_GvpW,0.5735450000000001,concentration,NN449_GvpN,0.29915,concentration,wt_GvpK,0.0778,concentration,NN457_GvpJ,0.29718333333333335,concentration,NN410_GvpG,0.5921550000000001,concentration,NN458_GvpF,0.57816,concentration,NN400_GvpA,5.823113333333333,concentration,water,0.6616666666666666,fraction
E8,puc19,34.60093833333333,concentration,wt_GvpW,0.13655833333333334,concentration,NN449_GvpN,0.1396033333333333,concentration,wt_GvpK,0.5705333333333333,concentration,NN457_GvpJ,0.13508333333333333,concentration,NN410_GvpG,0.1535216666666667,concentration,NN458_GvpF,0.15768000000000001,concentration,NN400_GvpA,1.24781,concentration,water,0.6916666666666667,fraction
